run_id,benchmark,benchmark_source,algorithm,gbest_mode,function,function_id,function_name,function_family,dim,agents,iterations,seed,initial_fitness,final_fitness,optimum,gap_to_optimum,best_position,curve_csv,status
12,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,12242,3470.6797828795193,2742.6982163693106,2300.0,442.69821636931056,34.912302554 43.8240588222 14.0027994321 -99.79766183 -6.59724299989 66.235966751 100 -44.0812026155 -39.7806845433 93.1209103994,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,12243,3974.68802493372,2601.125195662707,2400.0,201.12519566270703,-44.6235380263 -24.5359201021 -79.3951153437 -61.2618692323 -36.7264282871 -8.60793833938 38.5930212138 -1.39465963246 31.6894990048 22.2097967375,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,12244,5189.200480016834,2600.1190261539764,2600.0,0.11902615397639238,49.2865955843 7.41823259239 -32.6880858198 5.01787184119 70.6629546293 45.0321744465 29.4439793653 12.8386745751 16.8097300232 -56.3071338711,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,12245,3339.481542142802,2853.745841921816,2700.0,153.745841921816,-100 -99.9905147857 -92.9087799596 -54.4157243835 99.9889081055 -41.8340127668 100 -20.6152219054 -99.9238005787 49.4999278784,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run12.csv,completed
13,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,13234,32744.936655231937,300.1154489816241,300.0,0.11544898162412665,-55.9197447272 4.65808744074 35.1611636284 8.43496981092 -47.5072415936 7.2207621992 6.58245917546 -2.44302384584 -61.1066237694 -47.134608449,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,13235,3524.3825747467463,477.4149926080172,400.0,77.4149926080172,77.0139213716 -91.2256279376 -80.1217973564 14.3621240929 -36.9339331646 -57.274793622 28.8794774395 29.685815217 18.1343495549 99.995663431,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,13236,600.9726266138717,600.0000017714639,600.0,1.7714638715915498e-06,79.1033303701 -24.5903994871 -34.7391602595 -44.6591248389 75.9679665907 16.3501617162 -21.5810440986 5.61939809314 64.9693053002 51.2358379922,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,13237,1063.5,848.6186507011103,800.0,48.618650701110255,-17.4686366923 -35.07864524 8.1076877319 -7.39992440263 -1.46909775731 -6.9565365488 -3.85721046388 -10.1975013907 -11.8294558224 -21.6586540544,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,13238,909.6285116572229,900.0900062468628,900.0,0.09000624686279934,-24.2953419102 14.3656012277 22.8965117722 61.9896349043 -27.6512070327 -11.4142426472 7.62807832108 -5.70074788566 -49.4877549239 45.8925652219,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,13239,532889942.011716,61406.8779369341,1800.0,59606.8779369341,37.3713292612 26.0499146184 63.7637378619 -25.2686629108 16.1076502993 93.3094998859 -64.7306811546 65.1530458294 -61.8867007062 46.1230817823,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,13240,9906.221863177094,2060.197973169837,2000.0,60.19797316983704,33.4541860309 -55.0611266475 -25.8917410454 -31.9049938952 -4.83687561884 -73.8376707587 -24.6564229274 12.069267281 7.59780502649 -16.6177839716,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,13241,216403103175.33206,2258.262473789902,2200.0,58.26247378990183,-22.3140346109 47.2884340721 83.5427053797 -94.6246880579 51.9159537751 -48.1651869717 22.782847339 14.4203381514 39.4339431303 48.1234840591,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,13242,5253.128326361206,2681.352588749345,2300.0,381.35258874934516,40.2606169263 -100 -99.9998505809 -99.9992656052 0.667797882037 69.01286145 99.9004569476 -45.1715591744 -45.7794761267 91.6142638867,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,13243,3568.2390958439773,2832.8684904058055,2400.0,432.86849040580546,-2.77519261127 66.4623452237 100 -75.3884924807 -100 42.0172899461 -15.2680586209 -91.7539584221 16.299843429 -0.32244713571,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,13244,4518.7774740824925,2600.064975952578,2600.0,0.06497595257815192,49.1431027099 7.37181084691 -32.8419808923 5.0032832544 70.6118682846 45.0271928994 29.4645467417 12.669456396 16.700959648 -56.4006977324,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run13.csv,completed
13,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,13245,3495.5741891234275,2862.760745084527,2700.0,162.76074508452712,-99.2167521718 -89.8597555362 -93.2443384214 -52.1852920304 99.8762871506 -40.0524158189 95.5734313571 74.2481506198 -99.9998956134 97.1421599125,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run13.csv,completed
14,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,14234,54407.33164526753,300.0274436036035,300.0,0.027443603603501288,-55.8856063558 4.45292839321 35.278784298 8.21941521637 -47.4145519036 7.35290002235 6.32331278342 -2.43624344902 -61.04626544 -47.1253652478,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,14235,4969.160156290545,409.0288439667091,400.0,9.028843966709076,27.4676608159 55.0696168012 -99.996574549 99.999983249 47.1035919039 5.58749336305 85.2725519398 68.1568371913 -27.5379897087 71.2366730982,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,14236,600.7556478296003,600.0000000064168,600.0,6.4168261815211736e-09,79.0882823323 -24.5744766068 -34.6772949591 -44.6762177986 75.9954096921 16.3635356873 -21.749893382 5.65453930272 64.982917304 51.26549452,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,14237,1049.5,834.000000000013,800.0,34.00000000001296,28.6616245391 -3.81193832946 13.9612846363 -3.23002258253 -13.9287337343 7.70795626932 18.9376312058 -6.58857819484 2.04184418195 30.5782262681,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,14238,910.8921214891735,900.0004304713638,900.0,0.00043047136375662376,-25.3159783733 1.02147566967 21.5361588775 52.0716306394 -18.1556655071 -12.6350504807 15.395928618 -2.69195563202 -51.7713889324 41.5937295779,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,14239,1640042913.451683,49398.69087318383,1800.0,47598.69087318383,35.0873294598 -8.34415571781 99.9973585369 -23.3887967798 -98.6491934369 -8.4161920165 -60.4398040204 -99.9997584476 -57.6303588774 97.1915611718,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,14240,7138.317563926637,2024.1644455035675,2000.0,24.16444550356755,-58.3997363132 -55.7935522186 -24.9072970252 -71.9280559809 99.96275509 -5.82326678384 36.9405389811 14.1867374317 21.080734077 -39.724500231,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,14241,3494182783328.91,2246.1313334873958,2200.0,46.13133348739575,18.8329016187 99.7883164388 -50.8202587434 -2.62526379375 66.3391901801 -60.6629168708 95.8428163086 -40.1125179 38.4535182841 36.2086286901,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,14242,4431.298512154363,2668.7429926900495,2300.0,368.7429926900495,50.587406787 -99.9981560006 -99.9960540169 -97.0235435496 18.1878617332 99.7798834725 84.3923837051 -43.2520869435 -76.0960507825 43.537972872,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,14243,2984.4522940452925,1965.894902165086,2400.0,-434.105097834914,-36.5797327796 -100 -49.4183349925 -4.44042129978 -19.2326071462 -100 -9.48341296439 -38.6364275444 62.8476050728 -100,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,14244,6646.639708158628,2600.1945706130937,2600.0,0.19457061309367418,49.179847069 7.53903873396 -32.652708571 5.17642674489 70.4085934915 45.1741270639 29.4181330953 12.5534022026 16.8201989766 -56.3507669518,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run14.csv,completed
14,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,14245,3259.4894226120405,2859.572462772337,2700.0,159.57246277233708,-100 -99.9848443999 -99.9999998049 -34.4918332084 95.5452408873 -10.9821069483 92.3315101534 64.8656272818 -98.3504215845 82.7792466432,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run14.csv,completed
15,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,15234,25282.99451128406,300.7187525270039,300.0,0.7187525270039146,-55.8982754785 5.01484896552 34.9866487744 8.38962264013 -47.6922026826 7.06107953729 6.408611535 -2.10471527855 -61.071312448 -47.2792683601,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,15235,3558.3439213753604,407.6375408075104,400.0,7.6375408075103906,79.1369503024 71.011215582 -99.9948021574 98.0600738288 -17.6875442447 -18.4855902242 97.4837434207 71.6103470619 -53.5967198633 55.2857336218,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,15236,600.839201073502,600.0000022768919,600.0,2.2768919052396086e-06,79.0911463463 -24.4553518303 -34.6911719752 -44.6318121086 75.958669294 16.5040183071 -21.8025807187 5.61969301393 64.9376298471 51.2830151963,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,15237,1065.9415693630422,834.0,800.0,34.0,1.14591602474 -13.8251821868 7.5968517991 -17.2163645007 -6.92954251419 4.17419985078 -0.144803962937 -21.3108967562 6.05573497926 1.13542288129,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,15238,910.3835060719175,900.0896452407883,900.0,0.08964524078828617,-19.1426210469 -5.06433834597 15.9901654716 56.9377434772 -22.9871121593 -18.5098289138 16.0785175557 9.72191082564 -54.0930484516 51.6265115875,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,15239,883194959.4348,46114.71791710511,1800.0,44314.71791710511,97.2177445369 1.77573007264 82.9936454068 -24.8886694642 -92.9161960512 16.5151929462 -60.6555661207 -98.8572807975 -57.8430030411 69.1193903526,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,15240,16652.171512351342,2058.6244083741667,2000.0,58.624408374166705,89.4493591604 -59.5792259872 -28.0997137136 -14.1973441688 -64.978151683 4.74115626557 5.8600827651 15.3356734917 55.7370795891 -43.0225451951,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,15241,281881096560.1236,2232.158046904263,2200.0,32.15804690426285,-9.12181863955 -76.7892988441 51.5491160718 98.8103610823 56.9896455915 87.8370966202 -79.7326404402 62.0375869989 39.6880701028 43.5828987828,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,15242,4679.607548669481,2668.6523850320127,2300.0,368.6523850320127,54.7777375795 -99.99911548 -99.9968446024 -91.6024537908 23.9786422708 98.8123954579 83.3313047461 -44.7267141332 -76.7693924294 47.2711916566,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,15243,3526.513439712876,2596.0138248125886,2400.0,196.0138248125886,-29.6409373653 -43.6460909224 -57.7189615903 -77.3944778101 -43.1364379063 -2.62958464555 13.7218413583 -4.73465172379 35.7837456219 21.5130027668,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,15244,5576.641925764725,2600.2826925242616,2600.0,0.28269252426161984,49.0709159613 7.09134623232 -32.9462420434 4.76136931727 70.6000548056 44.860358458 29.5643758719 12.5597398971 16.7150957994 -56.1038354039,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run15.csv,completed
15,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,15245,3564.837394080316,2859.946502798623,2700.0,159.946502798623,-99.9995137309 -34.4414747426 -99.1425863107 -89.8745810168 99.9999389534 -59.2170168866 99.9996225966 -32.8514602291 -100 98.415637409,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run15.csv,completed
16,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,16234,31745.93151525902,300.2682939159164,300.0,0.26829391591638796,-55.8409277754 4.52290635528 35.187993395 8.5987137915 -47.5666124 7.31105354429 6.64535501459 -2.61841515803 -61.1870128818 -47.0372247049,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,16235,5815.159883644888,407.73451908705437,400.0,7.734519087054366,78.9848814516 70.8665592232 -100 98.2653206673 -16.9808017033 -19.0706815541 98.0624177425 71.7295711431 -53.2935668669 54.9109325732,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,16236,600.7674708899823,600.0000000636309,600.0,6.363086413330166e-08,79.0902460501 -24.5701478572 -34.6734192295 -44.6745963192 76.0004318122 16.361484374 -21.7486070638 5.69130338532 64.9955931664 51.2701238532,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,16237,1065.5,844.0000000012743,800.0,44.000000001274316,0.515782833569 -17.2658377277 20.3531557739 0.46292459943 -2.96263676185 11.5771496118 -1.62678324274 -1.56873288032 23.5101047516 -10.0194017259,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,16238,915.2063392307708,900.0004702631466,900.0,0.00047026314655340684,-25.2804142372 0.953877074031 21.4291729127 51.9480701353 -18.0914965497 -12.669615713 15.4051651933 -2.67536572848 -51.841514641 41.5149288419,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,16239,295048511.59420055,41088.12297147409,1800.0,39288.12297147409,-2.8522206329 -12.9234336588 98.5743463389 -77.9166458772 -31.6302936901 -83.7457979507 -62.9458745545 19.8260337225 -60.1083700196 80.8883117878,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,16240,3717.120677810262,2089.8042189162356,2000.0,89.80421891623564,-37.1472940496 -53.5043363201 99.8626168771 -9.63312486424 10.5676288852 16.6489995665 -94.2681102749 14.1375385607 -7.86419372893 -50.1101060301,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,16241,77682178.70773028,2366.4779831337,2200.0,166.47798313370004,-0.768235132937 -43.1145674464 16.3991980462 81.9343721591 76.7207185228 21.8398294985 7.26841457837 41.518449141 38.5215225594 28.1887560091,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,16242,3717.1345015032543,2677.9633728481754,2300.0,377.96337284817537,41.0773032797 -99.9308410044 -99.7171874203 -100 3.8394468424 76.1499362482 99.9236973983 -44.8259620905 -49.4715147587 83.6120767292,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,16243,3892.6429736602327,2550.6063241902543,2400.0,150.60632419025433,-21.7927721031 -50.3318669092 -100 -82.7500419917 -33.5717154302 16.8857996512 43.9916715837 -9.84118663477 57.9959924095 46.101819982,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,16244,4483.401701715389,2600.0556552566227,2600.0,0.055655256622685556,49.1842819865 7.42294100088 -32.8475433642 5.01204329014 70.6535609208 44.9669285354 29.4199454132 12.6511170548 16.7658874125 -56.3593589904,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run16.csv,completed
16,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,16245,3566.903602013179,2848.046590169102,2700.0,148.04659016910182,-99.6706199991 -61.7653324994 -67.6328737619 -74.3226983628 99.9461599402 -30.9623173456 99.9926758823 14.7112495707 -97.5503069674 98.4297580608,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run16.csv,completed
17,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,17234,37938.67264762916,300.3353387278577,300.0,0.3353387278576747,-55.8301756765 4.85019234528 35.280871624 8.25598122051 -47.389831217 7.15568277902 6.16080458168 -2.88407510649 -61.0040038783 -47.1304823488,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,17235,7254.100883970394,408.9898595337784,400.0,8.989859533778372,26.7228342198 56.3122404866 -100 99.9996907679 47.8530658056 5.21008179124 85.7157108289 68.5539320738 -28.151914797 70.9790891117,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,17236,601.401541814202,600.0000096590389,600.0,9.659038937570585e-06,78.9382640224 -24.4823054912 -34.7628769585 -44.779795028 75.9366624443 16.2600736769 -21.9376180803 5.78607127517 65.0885850406 51.5234235248,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,17237,1015.3774934083111,842.0,800.0,42.0,1.62964497984 8.04259677338 15.4229381292 -28.5530292667 -16.3680049638 8.11655682159 -0.954570988564 -0.507820803605 7.22001024909 -15.6764487125,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,17238,909.7275147905199,900.0897144925748,900.0,0.08971449257478525,-21.1940393214 -9.74136474172 21.2461473022 56.5806352843 -22.6544487959 -7.83359876683 11.0006706023 -14.1675504798 -61.9610521294 43.3199276115,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,17239,289380708.4839708,70075.18918041722,1800.0,68275.18918041722,-78.8795646571 -92.9115783142 42.6957957421 -100 48.5042688118 -44.7827745592 -65.9406175383 99.3218260698 -63.1574236288 -18.9364957566,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,17240,4198.482228691545,2079.5239871156714,2000.0,79.52398711567139,10.7013070581 -57.8523193893 -42.1562565258 98.6932087512 -87.635347767 -15.4356747674 -100 12.2739571144 -64.9017877997 -33.1831915537,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,17241,949658111326.7144,2228.478481205022,2200.0,28.478481205022035,-3.8323246554 -99.9148852342 22.8306061938 34.316875351 59.7493726911 79.8383794039 84.5919727475 94.9570151776 38.6912035613 41.598482937,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,17242,4540.612890053898,2669.7093876922504,2300.0,369.7093876922504,49.4012674748 -100 -100 -93.2886457128 18.4605525732 100 95.2902879648 -40.2605972853 -76.8345554483 54.9955602157,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,17243,2773.544223545398,1979.9584577407472,2400.0,-420.04154225925276,-16.2547954058 -26.1891710928 -83.2330271465 61.9537705951 -88.0415154375 -9.70958645926 -22.2860561013 -10.059007253 67.3810916715 22.8054095732,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,17244,4852.3946750785935,2600.2390874222497,2600.0,0.23908742224966772,49.1712910385 7.19397243387 -32.8662118871 4.9351090075 70.6575853836 45.1164042047 29.4577335904 12.9396778964 16.5474883764 -56.5514478913,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run17.csv,completed
17,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,17245,3644.640505256468,2889.6979542292447,2700.0,189.69795422924471,-99.9992044551 -99.5753427435 -66.3472847215 89.0411401589 99.0645538643 -61.3931675029 5.97414191904 87.9044897656 -100 99.9617530248,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run17.csv,completed
18,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,18234,26158.677974701623,300.1839182110922,300.0,0.1839182110921911,-55.9848896931 4.61431091066 35.3516746173 8.14279109574 -47.2842668901 7.36850774078 6.12856291878 -2.72248793494 -61.1496157638 -47.1242308956,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run18.csv,completed
18,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,18235,931.6022027109796,409.06041412731975,400.0,9.060414127319746,27.5318995645 55.5715540036 -100 100 46.2024880012 7.07431011614 83.6111172593 68.3020977544 -28.2535883476 71.0744670924,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run18.csv,completed
18,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,18236,601.1621208336987,600.0000001567217,600.0,1.5672173958591884e-07,79.0864387285 -24.5676323726 -34.6763859933 -44.6800083908 75.9979489092 16.3733442584 -21.7249723286 5.60719875799 64.9821293229 51.2660812518,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run18.csv,completed
18,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,18237,942.8205004841177,853.4807495805496,800.0,53.48074958054963,0.00481109357923 -4.86401073352 5.03660316488 -0.826399446507 -26.1626552311 -0.28333415357 -1.48242918656 -0.413139393005 -1.65411493311 1.27926608544,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run18.csv,completed
18,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,18238,908.1608297041266,900.0008982423915,900.0,0.0008982423914858373,-24.309332982 0.827895111137 22.6653078792 51.9892021823 -18.7516099075 -11.8586382738 17.2394647586 -4.1380005855 -50.7835573927 43.4719081734,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run18.csv,completed
18,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,18239,3816951199.540674,67124.12295695633,1800.0,65324.12295695633,55.3644209488 -55.9651492585 91.9631132365 84.7975881292 -18.1907761394 41.8041507502 -63.4495883343 -52.0576641993 -60.6155911366 90.856671547,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run18.csv,completed
18,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,18240,8036.054678244323,2083.9795016945814,2000.0,83.97950169458136,-52.2331124168 -57.8305636036 100 -10.6768701042 -31.5439816585 44.6277052121 -100 11.3229878614 -16.6440469947 -57.0280003982,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run18.csv,completed
