run_id,seed,event_id,iteration,profile,reason,action,mode,fraction,selected_agents,n_selected_agents,improved_agents,before_best,after_best,delta_best,pre_fitness,post_iteration,post_status,post_fitness,post_delta_fitness,post_diversity,post_stagnation_length,accepted_intervention,acceptance_reason,adaptive_cooldown_until_iteration,adaptive_cooldown_reason,recent_improvement_ratio,uses_base_comparison,shap_target,shap_method,shap_predicted_stagnation_risk,shap_dominant_feature,shap_dominant_label,shap_dominant_value,alpha,beta,danger_signal,safety_signal,raw_diversity,diversity_norm,domain_scale,iteration_norm,stagnation_repeated_iterations,best_population_fitness,mean_population_fitness,worst_population_fitness,candidate_population_best,candidate_diversity,pre_diversity
6,1239,6,238,soft,curve_stagnation_detected,random_reinjection,random,0.3,26 19 4 11 20 21 14 17 24,9,0,298.0,298.0,0.0,298.0,248,improved,286.0,12.0,8.986547961693171,39.0,True,preserved_best_and_increased_diversity,202.0,rejected,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,alpha,Coef. exploracion (alpha),0.0,0.20666666666666667,0.05053016223541351,-0.11596001216326837,0.693717739306547,9.081039018258885,0.2648084753457019,34.292856398964496,0.7933333333333333,29,298.0,312.9,331.0,298.0,9.20681400972852,9.081039018258885
7,1240,1,40,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,24 6 18 11 27 1 10 21 29,9,0,301.0,301.0,0.0,301.0,50,improved,296.0,5.0,7.825790220730705,51.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,safety_signal,Senal de seguridad,0.3333333333333333,0.8666666666666667,0.975075573352886,0.9022778449109764,0.8169617166441342,7.566478421581091,0.22064299146015634,34.292856398964496,0.13333333333333333,41,301.0,320.8333333333333,336.0,301.0,8.817720436033573,7.566478421581091
7,1240,2,76,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,12 20 9 23 22 29 21 4 27,9,0,304.0,304.0,0.0,304.0,86,improved,296.0,8.0,8.462412717189167,87.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,alpha,Coef. exploracion (alpha),0.0,0.7466666666666666,0.921771740548216,0.055839350781965315,0.255822455818574,7.707791095398793,0.22476375271065308,34.292856398964496,0.25333333333333335,77,304.0,326.96666666666664,339.0,304.0,8.665887417947443,7.707791095398793
7,1240,3,214,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,21 14 11 4 17 24 23 16 18,9,0,298.0,298.0,0.0,298.0,224,improved,276.0,22.0,0.08514340202563167,36.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,295.0,beta,Coef. sigmoide (beta),-2.000000000000001,0.2866666666666666,0.10589896223591777,0.12227660471349214,0.3619327813845705,8.394619600818096,0.24479207865203026,34.292856398964496,0.7133333333333334,26,298.0,310.23333333333335,326.0,298.0,8.737987173523056,8.394619600818096
7,1240,4,250,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,29 28 27 26 25 24 23 22 21,9,0,276.0,276.0,0.0,276.0,260,neutral,276.0,0.0,0.0890366101961527,72.0,True,preserved_best_and_increased_diversity,287.0,neutral,0.0,False,stagnation_risk,exact_shapley_wo_simulation,276.0,diversity,Diversidad poblacional,-13.999999999999995,0.16666666666666663,0.03444519566621129,0.08654908893764167,0.35092687199925,0.08776865702335016,0.002559386013292273,34.292856398964496,0.8333333333333334,62,276.0,276.0,276.0,276.0,5.04433673329976,0.08776865702335016
8,1241,1,53,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,25 21 1 12 17 29 23 13 18,9,0,299.0,299.0,0.0,299.0,63,improved,289.0,10.0,8.023622579119351,36.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,safety_signal,Senal de seguridad,4.000000000000002,0.8233333333333334,0.9620695794697626,0.2486754503833314,0.6405575593517969,6.670724037422904,0.19452226317386417,34.292856398964496,0.17666666666666667,26,299.0,322.93333333333334,336.0,299.0,7.812669573084755,6.670724037422904
8,1241,2,106,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,26 19 23 16 17 24 4 11 29,9,0,298.0,298.0,0.0,298.0,116,improved,280.0,18.0,5.416861445429177,36.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,danger_signal,Senal de peligro,2.2333333333333334,0.6466666666666667,0.8125502070042587,1.204116903938683,0.13688924681346548,8.169549061300476,0.23822888843832685,34.292856398964496,0.35333333333333333,26,298.0,313.6333333333333,332.0,298.0,9.15917786255237,8.169549061300476
8,1241,3,142,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,26 19 25 20 16 24 29 17 4,9,0,298.0,298.0,0.0,298.0,152,improved,280.0,18.0,7.936190992838793,72.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,289.0,diversity,Diversidad poblacional,0.8333333333333334,0.5266666666666666,0.5662743941954392,0.8220330961104708,0.49774660559930717,8.185280710442965,0.23868763264322676,34.292856398964496,0.47333333333333333,62,298.0,314.5,336.0,298.0,8.562791228612836,8.185280710442965
8,1241,4,178,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,26 27 25 18 4 11 23 16 17,9,0,298.0,298.0,0.0,298.0,188,improved,280.0,18.0,7.558245875476427,108.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,alpha,Coef. exploracion (alpha),0.0,0.4066666666666666,0.28224894304226,-0.3902181225730687,0.2560504622266303,7.743546441660873,0.2258063997811129,34.292856398964496,0.5933333333333334,98,298.0,311.8,335.0,298.0,8.8166490107115,7.743546441660873
8,1241,5,231,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,4 11 18 17 24 23 16 27 12,9,0,295.0,295.0,0.0,295.0,241,improved,279.0,16.0,7.223410310833189,36.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,283.0,safety_signal,Senal de seguridad,0.3333333333333336,0.22999999999999998,0.0629733560569965,0.2571161716437277,0.8960630623394958,7.251414659722755,0.2114555455911721,34.292856398964496,0.77,26,295.0,307.06666666666666,326.0,295.0,8.369445650673775,7.251414659722755
