run_id,benchmark,benchmark_source,algorithm,function,function_id,function_name,function_family,dim,agents,iterations,seed,elapsed_seconds,initial_fitness,final_fitness,optimum,gap_to_optimum,best_position,curve_csv,status
4,cec2022,opfunu,WO_base,F6,6,Hybrid Function 1,hybrid,10,30,500,4239,1.4800512999936473,4336713294.798771,35095.865463041024,1800.0,33295.865463041024,52.9269664117 11.5518128902 -12.8740899271 -66.9997233862 -54.3492416932 99.3623764121 -62.0977775208 -65.1610058723 -59.2720219393 -99.596593591,all_functions_outputs_30runs\values\conv_curve_F6_run4.csv,completed
4,cec2022,opfunu,WO_base,F7,7,Hybrid Function 2,hybrid,10,30,500,4240,10.976345899995067,8391.22875548659,2043.4150477494832,2000.0,43.415047749483165,-19.9106105074 -54.9326816391 -29.4726209253 16.3893101726 22.0431634602 -30.740122965 -77.6533980764 11.233389568 -97.2469607065 -31.3116837663,all_functions_outputs_30runs\values\conv_curve_F7_run4.csv,completed
4,cec2022,opfunu,WO_base,F8,8,Hybrid Function 3,hybrid,10,30,500,4241,13.651121999995667,9260246021334.377,2222.6657374254014,2200.0,22.665737425401403,9.37847465532 -93.2716904314 -20.3860569268 38.7968868864 58.3819562157 71.3381413365 -35.7824028658 79.8045945418 39.1997139241 42.1030941521,all_functions_outputs_30runs\values\conv_curve_F8_run4.csv,completed
4,cec2022,opfunu,WO_base,F9,9,Composition Function 1,composition,10,30,500,4242,5.566851000010502,3195.4856789058545,2671.436148637847,2300.0,371.43614863784705,43.7005938966 -100 -100 -99.8198219801 9.56011367205 92.3021436508 96.7430345445 -41.1705870507 -66.5770982217 60.9332542257,all_functions_outputs_30runs\values\conv_curve_F9_run4.csv,completed
4,cec2022,opfunu,WO_base,F10,10,Composition Function 2,composition,10,30,500,4243,3.8898193999921205,4924.650530609534,2719.1783773931907,2400.0,319.17837739319066,-1.3667766442 -8.67649366215 6.60785106643 74.2540785522 28.4431559878 -40.9248128733 33.8312816298 46.373479978 -20.5177506397 38.1871496605,all_functions_outputs_30runs\values\conv_curve_F10_run4.csv,completed
4,cec2022,opfunu,WO_base,F11,11,Composition Function 3,composition,10,30,500,4244,6.907230199998594,5110.742066363655,2600.0079502626763,2600.0,0.007950262676331477,49.1837609567 7.43496260817 -32.7615187011 4.97495849729 70.618798093 45.0109172111 29.4513483321 12.6743428317 16.7599712705 -56.3700897856,all_functions_outputs_30runs\values\conv_curve_F11_run4.csv,completed
4,cec2022,opfunu,WO_base,F12,12,Composition Function 4,composition,10,30,500,4245,7.3259530999930575,3626.5504277015602,2866.561757288565,2700.0,166.56175728856488,-99.9942563387 -99.9978014958 -94.9543306906 -55.4630630341 99.9999958302 -41.5560509416 99.9999970081 64.1016502096 -99.9992951535 99.8806150533,all_functions_outputs_30runs\values\conv_curve_F12_run4.csv,completed
5,cec2022,opfunu,WO_base,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,5234,1.1639073999976972,23926.484898592476,300.0006120184319,300.0,0.0006120184319229338,-55.9346954914 4.53194469519 35.2974052122 8.29395449506 -47.4314198608 7.30401683301 6.38249148778 -2.48839272682 -61.0613360172 -47.1290239631,all_functions_outputs_30runs\values\conv_curve_F1_run5.csv,completed
5,cec2022,opfunu,WO_base,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,5235,0.8746576999983517,2647.306288132012,408.9651049718758,400.0,8.965104971875803,27.1763375333 55.3871884602 -100 100 46.6954758767 5.88153239363 84.8456338551 68.1776484889 -28.4583507641 71.218228525,all_functions_outputs_30runs\values\conv_curve_F2_run5.csv,completed
5,cec2022,opfunu,WO_base,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,5236,1.8857897999987472,600.8024859538831,600.0000000086314,600.0,8.631445780338254e-09,79.0825323909 -24.5719741329 -34.6720617855 -44.6859935096 75.9959830626 16.3671424333 -21.7429422568 5.65406161207 64.977804094 51.2660562769,all_functions_outputs_30runs\values\conv_curve_F3_run5.csv,completed
5,cec2022,opfunu,WO_base,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,5237,2.0432086999935564,999.0,846.0,800.0,46.0,-2.92528213004 -5.79376905149 -0.247593262847 -2.50456470963 -5.39268191227 1.52166533864 2.50216189888 5.06533768316 -2.30131676063 -16.4568316236,all_functions_outputs_30runs\values\conv_curve_F4_run5.csv,completed
5,cec2022,opfunu,WO_base,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,5238,1.8180957000004128,905.2269894384092,900.08972030322,900.0,0.08972030322001956,-14.0416090765 0.25782232412 19.8802838521 50.9092879065 -15.3728101792 -25.6375102872 11.7483339903 -11.0344769994 -44.6456061723 39.9957746428,all_functions_outputs_30runs\values\conv_curve_F5_run5.csv,completed
5,cec2022,opfunu,WO_base,F6,6,Hybrid Function 1,hybrid,10,30,500,5239,1.6653416000044672,3285804060.979137,15920.960727788468,1800.0,14120.960727788468,-95.4044035563 -7.29953299412 15.8519283526 -64.4985730133 -10.9615991628 -34.7623694939 -63.7201486519 -80.703142208 -60.8843048063 -68.7385472017,all_functions_outputs_30runs\values\conv_curve_F6_run5.csv,completed
5,cec2022,opfunu,WO_base,F7,7,Hybrid Function 2,hybrid,10,30,500,5240,10.611651500003063,5565.976155796981,2057.84016739872,2000.0,57.84016739872004,39.9532245032 -56.8355735683 -27.3057344536 53.0067992897 -93.1284376316 5.59350660426 -2.6790559829 11.1644475668 -8.11101375092 -46.3178106226,all_functions_outputs_30runs\values\conv_curve_F7_run5.csv,completed
